firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSHK_54-L,0.027930174563591,-0.027930174563591,15.0,-0.1268684603886398,0.1371258756102738,-0.4691912915217315,2.1380813953488373,-0.0844606946983546,-0.0881795511221931,1.0499871645933776e-07,-0.0211136023916292,-0.174031007751938,0.1174677109754925,0.3942663199874392,-0.0238682298462405,-0.0757615798577745,0.1096182862254813,-3.255813953488372,1.3473837209302324,0.0090435735818032,0.1111111111111109,-0.15625,-0.2058823529411765,-0.2058823529411765,-0.1818181818181817,-0.15625,-0.15625,-0.0357142857142857,-0.0999999999999998,-0.0999999999999998,-0.0689655172413792,-0.2058823529411765,-0.2285714285714284,-0.2894736842105263,-0.2894736842105263,-0.1818181818181817,0.0,0.1739130434782609,0.2857142857142858,0.2857142857142858,0.2272727272727273,0.0384615384615385,-0.0357142857142857,0.1250000000000002,0.0384615384615385,0.0,-0.0689655172413792,-0.1818181818181817,-0.0689655172413792,-0.0689655172413792,0.0384615384615385,0.1739130434782609,-0.3249999999999999,-0.2499999999999999,-0.2285714285714284,-0.15625,-0.2499999999999999,-0.4807692307692307,-0.4807692307692307,-0.578125,-0.578125,-0.6029411764705883,-0.686046511627907,-0.7032967032967032,-0.7096774193548387,-0.7352941176470589,-0.5970149253731343,-0.5970149253731343,-0.578125
FSHU_94-L,0.1021097416553357,-0.1021097416553357,15.0,-0.0382894510411288,0.0482755730629007,-0.1460386576880164,0.6494215938303342,-0.1002455709524644,-0.096144567744192,9.28803791803846e-07,0.0186714851144381,0.0214315967810249,1.5783219873736851,0.3876237895963464,0.0246501785597166,0.0266515975408895,-0.0597960186352993,-17.37313432835821,0.6269280205655527,0.0026551913568942,-0.0283018867924529,0.0291262135922332,0.06890756302521,0.0159744408945687,0.0707070707070707,0.0779661016949151,0.1627056672760514,0.117750439367311,0.0965517241379312,0.1734317343173432,0.247058823529412,0.2068311195445922,0.1910112359550562,0.2619047619047618,0.3706896551724139,0.5474452554744524,0.4228187919463089,0.5215311004784691,0.7329700272479565,0.6265984654731458,0.7005347593582887,0.5325301204819277,0.6960000000000002,0.8488372093023258,0.8596491228070178,0.7005347593582887,0.7424657534246577,0.6265984654731458,0.4722222222222221,0.4324324324324324,0.358974358974359,0.5106888361045132,0.6605744125326372,0.6224489795918369,0.5550122249388754,0.687002652519894,0.8542274052478134,0.6434108527131783,0.6781002638522429,0.6349614395886889,0.4487471526195901,0.4164810690423162,0.3766233766233766,0.3677419354838709,0.4324324324324324,0.4487471526195901,0.3886462882096071,0.4688221709006928,0.3503184713375797
FSIG_05-L^E18,0.0558012223034993,-0.0558012223034993,16.0,-0.0188767448600838,0.0697865187426458,-0.1794699189149931,1.584612780773229,0.0374045671147243,-0.0186743434248094,5.2595498925099086e-08,-0.0207186065428162,-0.0434139121854957,0.11261230856872,0.306868091708685,-0.1131629427079302,-0.0848339995502283,0.0446469373479694,-4.995352767215886,1.0600473899272227,0.0485327904141504,0.1682242990654205,-0.018348623853211,-0.018348623853211,-0.0446428571428572,0.0388349514563106,0.0594059405940594,0.0388349514563106,0.0918367346938775,0.0594059405940594,0.2441860465116279,0.1505376344086022,0.3374999999999999,0.3896103896103897,0.3048780487804878,0.3374999999999999,0.5735294117647058,0.5507246376811596,0.9107142857142856,1.229166666666667,1.057692307692308,0.4861111111111111,0.3048780487804878,0.215909090909091,0.1888888888888888,0.1888888888888888,0.1145833333333334,0.1030927835051547,-0.1507936507936507,-0.1705426356589147,-0.1893939393939393,-0.2074074074074073,-0.0775862068965516,-0.0092592592592593,-0.0775862068965516,-0.018348623853211,0.2738095238095239,0.2441860465116279,0.0918367346938775,0.0594059405940594,-0.0272727272727273,-0.0092592592592593,0.1382978723404255,0.1758241758241758,0.1145833333333334,0.0388349514563106,0.1382978723404255,0.1505376344086022,0.2738095238095239,0.2441860465116279
FSIV_B3-L^H15,0.3373021013443873,-0.3373021013443873,16.0,-0.3036148492101026,-0.0468417529570586,-1.815468880389033,0.7912393866295443,-0.523696362962214,-0.325254994283396,2.9823326438723395e-08,-0.0237231943668161,-0.2166298758894809,0.1586341865703875,-0.4493242794277186,-0.0282164685014112,0.0056623520235072,0.0419243567551128,-2.0090912140628667,0.7475532129687682,-0.0929295170475557,0.0892857142857141,0.0181818181818183,0.0,-0.0344827586206895,0.0370370370370369,-0.1384615384615384,-0.1249999999999998,-0.1515151515151515,-0.096774193548387,-0.0175438596491226,-0.0175438596491226,0.0370370370370369,0.0980392156862746,-0.0666666666666665,0.0980392156862746,0.5555555555555558,0.4736842105263159,0.806451612903226,1.2400000000000002,1.074074074074074,0.806451612903226,1.1538461538461542,1.0,1.8000000000000005,1.8000000000000005,0.931034482758621,0.4000000000000001,-0.3636363636363635,-0.4399999999999999,-0.5625,-0.654320987654321,-0.6137931034482758,-0.7128205128205127,-0.7083333333333333,-0.6266666666666667,-0.5087719298245613,-0.3913043478260869,-0.6266666666666667,-0.6666666666666666,-0.6083916083916083,-0.6606060606060605,-0.6666666666666666,-0.643312101910828,-0.7227722772277227,-0.7522123893805309,-0.7052631578947368,-0.7113402061855669,-0.7383177570093458,-0.7627118644067796
FSJK_29-L,0.1287097453167754,-0.1287097453167754,15.0,-0.0986493246623311,-0.0404808065141527,0.1130622790049862,1.5649940734887398,-0.1998063266623628,-0.1400757735213533,5.590432772797079e-07,-0.0547273636818408,-0.0134031736250193,0.3754834892208492,-0.0266129765991522,0.2115729457298393,0.2760023135796535,-0.0092041950901065,-1.5883116883116883,1.045436586329514,-0.034874474610928,0.1641791044776119,-0.0428571428571427,0.0151515151515151,-0.056338028169014,0.1166666666666667,-0.0694444444444443,0.0,-0.0428571428571427,0.072,0.0387596899224806,0.0387596899224806,0.072,0.1652173913043479,0.2407407407407407,0.4888888888888889,0.7402597402597404,1.0,1.3508771929824563,1.8510638297872344,2.828571428571429,1.4363636363636365,1.7346938775510208,1.2711864406779665,1.9777777777777776,1.4363636363636365,0.887323943661972,0.50561797752809,0.2407407407407407,-0.1728395061728395,-0.2209302325581394,-0.2386363636363636,-0.1410256410256409,-0.2117647058823528,-0.2637362637362637,-0.2342857142857142,-0.1677018633540372,-0.2342857142857142,-0.4416666666666666,-0.4826254826254825,-0.560655737704918,-0.5663430420711973,-0.5347222222222221,-0.5,-0.5442176870748299,-0.5265017667844523,-0.5248226950354609,-0.5265017667844523,-0.4924242424242424,-0.4530612244897959
FSJQ_07-L^A06,0.1088187048032714,-0.1088187048032714,16.0,-0.0489970700924047,0.1798135267130383,-0.2705693910938633,1.296008668954307,0.0196078431372549,-0.1249913360903749,3.6496905883438193e-06,-0.0563894523326571,-0.0869195922989807,1.7393323900514397,0.0427462318431976,0.2608696779300277,0.3029334162148088,0.0754216680487166,-2.0478260869565217,1.043705977966408,0.1240679370339685,-0.0231481481481482,0.0614250614250613,0.1020408163265307,0.0485436893203883,0.1048593350383633,0.1868131868131868,0.2203389830508475,0.158176943699732,0.142857142857143,0.244956772334294,0.2485549132947977,0.2857142857142858,0.3457943925233646,0.3170731707317074,0.3757961783439492,0.4210526315789473,0.3542319749216303,0.4025974025974026,0.6744186046511629,0.6551724137931036,0.763265306122449,0.75609756097561,0.5265017667844523,0.570909090909091,0.5652173913043481,0.3846153846153846,0.5428571428571431,0.2668621700879765,0.1398416886543536,0.0719602977667492,0.1076923076923077,0.2818991097922849,0.3090909090909093,0.4400000000000001,0.505226480836237,0.7704918032786887,0.8382978723404255,0.6941176470588237,0.6875,0.6744186046511629,0.7142857142857144,0.8461538461538465,0.7489878542510122,0.5428571428571431,0.5104895104895106,0.570909090909091,0.8540772532188843,0.8461538461538465,0.8075313807531381
FSLE_G9-L,0.0862791383889052,-0.0862791383889052,9.0,-0.0638711151736746,0.1538071494971689,-0.1550938416298398,0.7072538860103627,-0.0846182775479503,-0.1389200354085742,1.8785765269381807e-05,0.0082266910420475,-0.0557016102530397,5.221544810088911,-0.0653079180347291,0.1091721488036326,0.111993234987391,-0.16437884824339,-2.188622754491018,0.5558434081750144,-0.0189243027888446,-0.0069565217391304,0.0070052539404552,0.0249554367201425,-0.0604575163398692,-0.035234899328859,-0.051155115511551,0.0360360360360361,0.0052447552447552,0.0511882998171846,0.0648148148148146,0.0176991150442478,0.0767790262172285,0.0531135531135531,0.0105448154657292,0.0492700729927007,0.0195035460992909,-0.0464344941956882,0.0416666666666667,0.0628465804066542,0.0531135531135531,0.0159010600706712,-0.065040650406504,-0.1194486983154671,-0.1112828438948995,-0.0930599369085173,-0.144345238095238,-0.0695792880258899,-0.2198100407055631,-0.2424242424242424,-0.2599742599742599,-0.2693773824650571,-0.2101648351648352,-0.1261398176291793,-0.1261398176291793,-0.1340361445783132,-0.1379310344827585,-0.1099071207430341,-0.1832386363636363,-0.1738505747126436,-0.21875,-0.1878531073446327,-0.2675159235668789,-0.2101648351648352,-0.2839352428393523,-0.2561448900388099,-0.2892459826946848,-0.2198100407055631,-0.2323097463284379,-0.1043613707165108
FSLO_06-L^E10,0.0887932194268801,-0.0887932194268801,15.0,-0.3213640469738031,0.0453163857419176,-0.893908545160493,1.925201380897584,-0.0823305889803673,-0.2117583748150088,8.100213258810625e-08,-0.3789521228545618,-0.5192307692307693,0.1094583607525842,-0.232335509992598,0.7123763844936708,0.719740367735378,0.0351671340807518,-6.111111111111111,1.241657077100115,-0.3533293341331734,0.0357142857142858,0.0,0.0,0.024390243902439,0.0632911392405062,0.0,-0.0454545454545455,-0.1428571428571429,-0.0117647058823529,0.0370370370370369,0.0,-0.125,-0.1764705882352941,-0.3,-0.3225806451612903,-0.2293577981651376,-0.2222222222222223,-0.2222222222222223,-0.2222222222222223,-0.1683168316831683,-0.1683168316831683,-0.16,-0.0117647058823529,0.0370370370370369,0.1052631578947367,-0.0666666666666667,-0.1683168316831683,-0.1683168316831683,-0.2758620689655172,-0.2758620689655172,-0.2941176470588235,-0.263157894736842,-0.3114754098360656,-0.263157894736842,-0.2222222222222223,-0.1157894736842105,-0.1683168316831683,-0.3587786259541985,-0.3913043478260869,-0.263157894736842,-0.3333333333333333,-0.3823529411764707,-0.3913043478260869,-0.4042553191489362,-0.4580645161290323,-0.4473684210526316,-0.4545454545454546,-0.3170731707317074,-0.3
FSLV_X2-L^J11,0.0918590522478736,-0.0918590522478736,16.0,-0.1001846722068327,0.0821170048653138,0.1534705607603013,0.9892205638474296,-0.0262096774193549,-0.1242608343458836,6.976544497812899e-07,-0.0337026777469991,-0.1327276756038113,0.189568595812358,0.0913750269498784,0.182702250283901,0.2420058298814299,-0.0132889496422304,-9.610169491525422,0.7703150912106137,-0.0389833940866747,0.2964169381107491,0.0098684210526316,0.1807692307692308,-0.0524691358024691,-0.1152737752161384,-0.0970588235294117,-0.0917159763313608,-0.1565934065934066,-0.1942257217847769,-0.2566585956416465,-0.2475490196078431,-0.2942528735632184,-0.2419753086419753,-0.1589041095890411,-0.1942257217847769,-0.1152737752161384,-0.1424581005586591,-0.0032467532467532,0.1853281853281854,0.1245421245421245,0.0964285714285713,-0.1253561253561254,-0.1400560224089636,-0.0835820895522387,-0.1228571428571428,-0.0808383233532934,0.1083032490974729,0.1163636363636364,-0.1178160919540229,-0.0222929936305732,0.0179045092838197,-0.0272496831432192,-0.0394242803504381,-0.0376175548589341,-0.0465838509316771,0.0513698630136987,0.3119658119658119,-0.2208121827411167,-0.2690476190476191,-0.2690476190476191,-0.2584541062801933,-0.6507394766780432,-0.5917553191489362,-0.6310096153846154,-0.6972386587771203,-0.6851282051282052,-0.6737513283740701,-0.6278787878787879,-0.604381443298969
FSMQ_X4-L^F21,0.0885638147077167,-0.0885638147077167,15.0,-0.0285043594902749,0.1459847036328872,0.0353504200854495,1.7171106838780554,-0.1062276306370795,-0.1295004819413574,1.371233642887161e-06,-0.0043035993740219,0.0224284609435419,1.0052909354596646,-0.1688483381436312,0.1933165485997091,0.2546893800165254,0.0016603741209076,-5.423611111111111,1.1807195825322714,-0.0367742869552629,-0.0171821305841924,0.0505415162454874,0.0392857142857143,0.0139372822299652,0.085820895522388,0.0777777777777777,0.0698529411764705,-0.0068259385665528,0.0355871886120997,0.0939849624060149,0.1322957198443581,0.0505415162454874,0.1106870229007632,0.0659340659340659,0.1733870967741935,0.3167420814479638,0.2707423580786026,0.412621359223301,0.6348314606741574,0.8417721518987342,0.7636363636363639,0.4771573604060914,0.3167420814479638,0.5815217391304348,0.5478723404255321,0.2597402597402598,0.1593625498007969,-0.0102040816326529,-0.0962732919254658,-0.126126126126126,-0.073248407643312,0.1192307692307692,0.0581818181818183,-0.0332225913621261,0.043010752688172,0.2278481012658229,0.217573221757322,-0.0202020202020202,0.0777777777777777,0.0939849624060149,-0.1155015197568388,-0.0427631578947368,0.0939849624060149,-0.2198391420911527,-0.2135135135135135,-0.2614213197969542,-0.3200934579439252,-0.217741935483871,-0.2670025188916877
FSMU_93-L^L09,0.2078317687159568,0.2078317687159568,13.0,0.0819266314598265,0.0566419723463603,-0.4581476696367149,1.175847187573975,0.0065881042961864,0.0593157960297594,6.08420359601179e-08,0.3432313278008299,0.1075887354214735,0.1155742040162099,2.0382580141108333,-0.1589958868455786,-0.5503539402443508,-0.8960400378718436,74.30364372469636,0.4043010361090371,0.2521320747130802,0.0892857142857141,-0.0344827586206895,-0.0666666666666665,-0.1515151515151515,0.0181818181818183,-0.0508474576271185,-0.232876712328767,-0.325301204819277,-0.2533333333333333,-0.3170731707317072,-0.3333333333333332,-0.5789473684210527,-0.4766355140186915,-0.5254237288135593,-0.5254237288135593,-0.3707865168539325,-0.3707865168539325,-0.2533333333333333,0.0769230769230771,-0.1249999999999998,0.1200000000000001,-0.1384615384615384,-0.2112676056338027,0.0181818181818183,0.0370370370370369,-0.0666666666666665,0.3023255813953489,0.696969696969697,1.074074074074074,0.5555555555555558,0.4736842105263159,0.8666666666666669,0.806451612903226,0.7500000000000002,0.4000000000000001,0.4358974358974359,0.6000000000000003,0.2727272727272729,0.6000000000000003,0.4358974358974359,0.696969696969697,0.0,0.0769230769230771,0.0,-0.0344827586206895,0.0,-0.263157894736842,-0.4455445544554455,-0.4285714285714285
FSNE_62-L,0.0481712756467439,-0.0481712756467439,15.0,0.1058234189104571,0.101360544217687,-0.0540013548470547,0.9393183707398172,0.193717277486911,-0.0576865893547403,7.73865371418822e-06,0.0206637445209768,0.094017094017094,0.9674010418380968,0.1446357423866964,0.0379109478212864,0.0345347158419739,-0.0205524657026325,-0.9101123595505618,0.8487115544472152,0.0196774193548387,-0.0163265306122448,0.0560344827586207,0.047008547008547,0.047008547008547,0.1448598130841121,0.1187214611872147,0.0652173913043479,0.09375,0.1666666666666667,0.2894736842105265,0.2894736842105265,0.4244186046511629,0.3387978142076504,0.3243243243243243,0.5030674846625769,0.4497041420118344,0.4411764705882355,0.53125,0.9140625,0.7253521126760565,0.7500000000000002,0.9444444444444446,0.7625899280575541,0.8846153846153846,1.1875,0.4411764705882355,0.53125,0.2068965517241381,0.1611374407582939,0.0251046025104602,0.3172043010752687,0.2128712871287128,0.3315217391304348,0.6225165562913908,0.611842105263158,0.5705128205128205,0.5408805031446542,0.4080459770114943,0.7500000000000002,0.4848484848484851,0.4583333333333335,0.4759036144578314,0.5806451612903227,0.9444444444444446,1.227272727272727,1.3557692307692308,1.2685185185185186,1.3786407766990294,1.6630434782608696
FSNF_93-L^K04,0.0756383223031796,-0.0756383223031796,15.0,0.0518762851267991,0.0264022750661163,0.1690358023501179,1.8277666223592293,-0.0538068389242688,-0.0186120795841248,1.760238010843955e-08,0.0931502741603838,0.1827162282926359,0.038807746423503,1.400196336780165,-0.0547006978851068,-0.0555707832029308,-0.0833651585470222,-2.96481178396072,1.045306711162646,0.0431205673758865,0.1368421052631581,-0.2083333333333333,-0.1264367816091953,0.3103448275862068,0.2881355932203389,0.2582781456953642,0.3103448275862068,0.2751677852348992,0.2751677852348992,0.2179487179487178,0.1801242236024842,0.1801242236024842,0.2179487179487178,0.2582781456953642,0.1585365853658535,0.2063492063492062,0.1874999999999997,0.1949685534591194,0.1949685534591194,0.1585365853658535,0.169230769230769,0.0052910052910053,0.169230769230769,0.1801242236024842,0.1801242236024842,0.1242603550295857,0.1014492753623186,0.0795454545454545,0.1801242236024842,0.3669064748201438,0.6666666666666667,0.4339622641509433,0.3475177304964538,0.8095238095238093,0.5833333333333333,0.551020408163265,0.6170212765957446,0.532258064516129,0.532258064516129,0.3818181818181818,0.3013698630136985,0.0614525139664803,0.0555555555555555,-0.0617283950617284,-0.0617283950617284,-0.0686274509803922,-0.073170731707317,-0.0952380952380953,-0.0952380952380953
FSNN_62-L^F05,0.0825303420375137,-0.0825303420375137,15.0,0.011094674556213,0.2440428594274748,0.291571329249921,1.0357015351660122,-0.062433581296493,-0.052519308569324,6.844859327992604e-07,0.078550295857988,0.1039703903095559,0.3909084693642695,0.0729122646552113,-0.1297080001997496,-0.1202371867867094,-0.0144581827410013,-1.664688427299703,0.7686540521242413,0.0519189884748796,0.0,0.0413223140495868,0.0161290322580645,-0.0307692307692307,-0.0418250950570341,-0.0561797752808987,-0.0194552529182878,-0.0836363636363636,-0.0418250950570341,0.05,-0.0232558139534884,-0.0490566037735848,-0.0735294117647059,-0.1063829787234041,-0.0735294117647059,-0.0232558139534884,-0.0454545454545455,0.0,0.1150442477876108,0.1559633027522935,0.1666666666666665,0.0413223140495868,0.0,0.0677966101694915,0.0677966101694915,0.0413223140495868,0.1506849315068492,-0.0232558139534884,-0.0194552529182878,0.0,0.0862068965517242,0.1775700934579438,0.3125,0.2989690721649485,0.2173913043478261,0.4399999999999999,0.5180722891566265,0.2475247524752475,0.5180722891566265,0.5,0.4078212290502794,0.4482758620689655,0.4078212290502794,0.4078212290502794,0.3404255319148936,0.2923076923076924,0.6050955414012738,0.5,0.4651162790697674
FSNP_09-L,0.1497221314154952,-0.1497221314154952,15.0,-0.2733772342427093,0.1176650366748166,-9.43416008800735,1.5870910698496907,-0.1380301941049604,-0.2033344230140567,1.6832978168629749e-07,-0.0188146754468485,-0.323341019728414,0.5064190475114315,-0.5255098640049971,-0.2843685893788317,-0.3348978655206138,-0.0740010485713214,-137.4,1.1007957559681698,-0.1658615136876006,0.0158730158730158,0.1886792452830188,0.1666666666666665,-0.0735294117647059,-0.015625,-0.0735294117647059,-0.2025316455696203,-0.2921348314606742,-0.2317073170731707,0.0862068965517242,-0.0999999999999999,-0.0869565217391303,0.2115384615384614,0.3695652173913042,0.6578947368421053,1.625,1.032258064516129,1.863636363636364,3.2,4.25,1.7391304347826084,2.705882352941176,2.5,2.705882352941176,0.7027027027027026,-0.0307692307692307,-0.125,-0.2758620689655172,-0.4836065573770491,-0.3571428571428571,-0.536764705882353,-0.5467625899280575,-0.6272189349112426,-0.6012658227848102,-0.6337209302325582,-0.475,-0.2674418604651163,-0.4919354838709677,-0.6865671641791045,-0.7248908296943232,-0.749003984063745,-0.8372093023255814,-0.8230337078651686,-0.8346456692913385,-0.8854545454545455,-0.8967213114754098,-0.8811320754716981,-0.8958677685950414,-0.9038167938931296
FSOF_21-L,0.0283541716229194,0.0283541716229194,16.0,0.1754456584243817,0.1296446879971716,0.0562891264992513,1.1204168274797377,0.0718797564687975,0.0883050055950586,1.8154717537549692e-08,0.1657082614529422,0.2946497383685557,0.0153343425161289,4.120580640996542,-0.180942058124411,-0.1830593078605427,-0.2133566938912085,0.609931766489765,0.3481281358548823,0.0311214078379343,-0.0345864661654136,-0.0220588235294116,-0.0431654676258992,-0.0763888888888888,-0.0738161559888578,-0.0827586206896551,-0.0827586206896551,-0.130718954248366,0.0106382978723404,0.146551724137931,0.1625874125874127,0.0423197492163009,0.0725806451612902,0.0725806451612902,0.1769911504424779,0.2360594795539035,0.2429906542056077,0.4393939393939394,0.5833333333333333,0.6219512195121955,0.6219512195121955,0.6024096385542168,0.5287356321839083,0.670854271356784,0.5113636363636362,0.4148936170212767,0.4615384615384617,0.3912133891213389,0.3571428571428572,0.420940170940171,0.4456521739130437,0.4943820224719102,0.6964285714285716,0.7972972972972974,0.7733333333333334,0.8732394366197185,1.0151515151515156,0.7972972972972974,0.9109195402298852,0.8732394366197185,0.9000000000000001,1.0274390243902445,1.091194968553459,1.2019867549668874,1.1314102564102564,1.1590909090909092,1.293103448275862,1.1314102564102564,0.9558823529411766
FSOU_71-L^I17,0.2405840811457144,-0.2405840811457144,15.0,0.0318578406850484,0.2840523458993233,0.2334413826827419,0.8557512212407299,0.0268063813504444,-0.1341310199877193,7.673096874734798e-07,0.1018238898861196,0.0344875055026011,0.6122040611843039,0.2004761152557154,-0.1656058140416086,-0.1702861464081469,0.2824729178540112,-26.629796613565777,0.7651674302057758,0.2183589934415553,-0.0136239782016348,-0.0392670157068062,-0.018716577540107,-0.026525198938992,-0.0027173913043478,-0.0392670157068062,-0.0160857908847185,-0.0732323232323232,0.0082417582417582,-0.0107816711590296,0.0426136363636362,-0.029100529100529,0.0545977011494251,-0.1156626506024097,-0.0213333333333333,-0.0239361702127659,-0.0342105263157894,-0.026525198938992,0.0699708454810494,0.1054216867469879,0.3542435424354244,0.3745318352059925,0.1613924050632911,0.2112211221122113,0.2525597269624573,0.102102102102102,0.0699708454810494,-0.0893300248138958,-0.1752808988764045,-0.2208067940552017,-0.0755667506297229,-0.0081081081081081,0.0,0.0825958702064895,0.0762463343108503,0.1362229102167182,0.1725239616613418,0.2233333333333333,0.1468749999999998,0.1577287066246055,0.1915584415584414,0.278745644599303,0.3107142857142857,0.2233333333333333,0.3107142857142857,0.5420168067226891,0.6311111111111112,0.5228215767634854,0.43359375
FSPV_34-L^H06,0.0414625612316305,-0.0414625612316305,17.0,0.030069847283059,0.1970472586987165,-0.120512553272248,1.1365430149960536,0.0625185772317449,0.0584324702589135,1.247253528583391e-07,0.0319048182786787,-0.0180855756506397,1.209525359772678,-0.1444704443953973,-0.3319595581539033,-0.3319595581539033,-0.0815770871593036,-0.6816874400767019,1.1365430149960536,-0.0663099115867845,0.0474040632054175,0.0302325581395348,0.1019900497512438,0.1047381546134662,0.0160550458715595,0.0045351473922901,-0.0865979381443299,-0.0828157349896481,-0.0067264573991031,-0.0133630289532294,0.0254629629629628,0.0448113207547169,0.0302325581395348,0.0831295843520782,0.1657894736842105,0.1272264631043256,0.1536458333333332,0.1243654822335025,0.1186868686868687,0.1019900497512438,0.1750663129973473,0.1074999999999999,0.1243654822335025,0.1102756892230574,0.0857843137254901,0.0778588807785887,0.1158690176322416,-0.0155555555555556,-0.0327510917030569,-0.0473118279569894,-0.0285087719298245,-0.0390455531453363,0.0831295843520782,0.0547619047619045,0.1358974358974358,0.070048309178744,0.1047381546134662,0.0302325581395348,0.0302325581395348,0.0254629629629628,0.0326340326340326,0.0938271604938272,0.1536458333333332,0.0857843137254901,0.1908602150537632,0.2103825136612021,0.3343373493975903,0.457236842105263,0.4477124183006535
FSQE_25-L^E07,0.1039919843906554,0.1039919843906554,16.0,0.2298918156161807,0.0902994385527136,0.0070583052352202,3.3580814717477008,0.1733333333333332,-0.1045193271106793,3.0856765653356414e-07,0.1429915333960488,0.2701363073110285,0.3086738016063738,0.8316555187235044,0.2134582861161078,0.36621779880726,-0.8335372490681663,1.7298245614035086,0.8222733245729307,0.1223328591749645,-0.059322033898305,0.0114285714285713,-0.0028169014084505,0.0201729106628241,0.0567164179104477,0.0114285714285713,0.0350877192982457,0.0028328611898018,0.0959752321981424,0.1456310679611652,0.1799999999999999,0.2291666666666667,0.2123287671232876,0.0892307692307692,0.2040816326530612,0.5258620689655173,0.5258620689655173,0.6619718309859155,0.7878787878787878,0.6388888888888888,0.77,0.8829787234042554,0.806122448979592,0.7878787878787878,0.6238532110091741,0.5391304347826089,0.77,0.6018099547511313,0.4873949579831933,0.4047619047619046,0.5803571428571428,0.4936708860759493,0.6465116279069769,0.8247422680412373,1.058139534883721,1.2264150943396226,1.0344827586206895,0.5663716814159294,0.6542056074766354,0.6857142857142857,0.5945945945945945,0.5458515283842795,0.6238532110091741,0.4873949579831933,0.6542056074766354,1.132530120481928,1.2125,1.602941176470588,2.078260869565218
FSQG_08-L^E11,0.0823556475730388,-0.0823556475730388,16.0,0.0231778832728289,0.1863551531070712,0.138903659130897,1.2061300101044123,-0.0147500682873532,-0.0385553255118467,1.841795875713492e-06,0.0355580377920507,0.0427845241457214,0.6182258694754785,-0.0515626421608571,0.139948580559364,0.1875521702357027,0.0484365650664883,-1.3685015290519875,0.9427416638598856,0.0850689558119897,-0.0129032258064516,0.0,0.0130718954248365,-0.0548780487804877,0.0197368421052632,-0.0372670807453416,-0.03125,-0.0189873417721518,0.0472972972972973,0.076388888888889,0.1397058823529411,0.0616438356164383,0.054421768707483,-0.0189873417721518,-0.03125,-0.0662650602409637,0.0,0.1923076923076923,0.2301587301587302,0.3247863247863249,0.25,-0.0606060606060605,-0.0988372093023255,-0.03125,-0.0064102564102563,-0.0251572327044025,-0.03125,-0.1388888888888888,-0.1530054644808743,-0.1621621621621621,-0.1091954022988505,-0.0773809523809523,-0.0548780487804877,-0.0372670807453416,-0.0432098765432099,0.0402684563758388,0.076388888888889,0.054421768707483,-0.0064102564102563,-0.0372670807453416,0.1313868613138684,0.24,0.2015503875968991,0.1397058823529411,0.1923076923076923,0.1231884057971015,0.0689655172413794,0.3478260869565219,0.4220183486238531
FSQI_48-L^J16,0.1144881760035965,-0.1144881760035965,2.0,-0.0783788823905436,0.211787754494826,-0.1252654066630922,0.8321954903032747,-0.1448403331393115,-0.1292128702501318,2.002760248221037e-05,0.0296295366416643,-0.0064246742119248,6.588746121555142,0.1508893127728006,0.8423591853223927,0.8228161278192077,0.0941393993161724,-2.5534885059075605,0.616960120819474,0.1778715048879944,0.0717185385656293,0.0542082738944365,0.0648414985590777,0.046742209631728,0.1369230769230769,0.2075163398692809,0.1583072100313478,0.2741379310344827,0.3685185185185184,0.2763385146804835,0.2568027210884354,0.4633663366336633,0.5557894736842104,0.5395833333333333,0.7106481481481479,0.8428927680798006,0.7850241545893721,0.7764423076923075,0.8567839195979898,0.9095607235142118,0.8661616161616161,0.6719457013574661,0.6719457013574661,0.7066974595842954,0.7511848341232228,0.6385809312638582,0.6795454545454542,0.4157088122605363,0.2829861111111111,0.3172905525846701,0.5081632653061223,0.5723404255319147,0.5723404255319147,0.579059829059829,0.579059829059829,0.7306791569086653,0.7893462469733656,0.457593688362919,0.4103053435114503,0.3559633027522935,0.421153846153846,0.5395833333333333,0.6030368763557481,0.4076190476190475,0.5081632653061223,0.579059829059829,0.5690021231422504,0.7226107226107226,0.6719457013574661
