firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,grltnoa,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FWKQ-L^K06,8.0,0.0679133735919231,1.0287313653932776e-06,0.3005887438208499,0.0212395543175487,0.1377823039597436,2.727758637237188,-0.0105582685906343,1.0,0.0159448896467478,3.5729915194371594e-08,9.999308522249606e-08,5.241596696027101e-07,0.1787450647697981,3.0,0.3687420997017784,0.2984900692247459,-0.0825071061428049,0.6569806352624818,0.954815473331134,0.0356932036360443,-0.0046620046620047,-0.0550660792951541,0.0387409200968522,0.0362318840579711,-0.0092378752886835,0.0141843971631203,0.0214285714285713,-0.0592105263157893,-0.1368209255533198,-0.1488095238095238,-0.1154639175257731,-0.0714285714285714,0.0833333333333332,0.1171875,0.21875,0.2118644067796611,0.1983240223463687,0.2921686746987952,0.3662420382165605,0.4065573770491804,0.5772058823529411,0.21875,0.2327586206896552,0.2327586206896552,0.0943877551020409,0.0725,0.0860759493670886,0.2434782608695651,0.2050561797752808,0.2257142857142857,0.2050561797752808,0.2327586206896552,0.1594594594594593,0.1532258064516127,0.2767857142857144,0.375,0.7875000000000001,0.5888888888888888,0.5772058823529411,0.5772058823529411,0.5052631578947369,0.4742268041237112,0.4844290657439445,0.625,0.7298387096774195,0.8652173913043479,0.9237668161434978,0.8982300884955754,1.6158536585365857
FWKZ-L^C13,16.0,0.0363738178198108,5.715867534985915e-07,0.1670140038484163,0.1243471056518136,0.44667564131329,1.3684095631095714,0.002087608952343,1.0,0.0482568225484526,8.620182461208205e-08,3.96520210304628e-10,2.755101856362793e-07,0.026139334015229,3.0,0.0657524185419693,-0.0261546411432953,0.0452866877314412,0.0010349784379492,0.6009337345419131,-0.0158393576260518,0.0,0.0512820512820511,0.0512820512820511,0.0789473684210526,0.0379746835443037,0.0249999999999999,0.0123456790123455,0.0,-0.0681818181818182,-0.098901098901099,-0.1458333333333333,-0.088888888888889,-0.0120481927710843,-0.0238095238095238,0.0,0.0249999999999999,-0.0681818181818182,-0.0120481927710843,0.0249999999999999,0.0789473684210526,0.0512820512820511,0.2058823529411764,0.3442622950819671,0.2058823529411764,0.1884057971014492,0.1714285714285714,0.1714285714285714,0.1388888888888888,0.1549295774647887,0.1388888888888888,0.0789473684210526,0.1081081081081081,0.1232876712328767,0.2058823529411764,0.28125,0.2424242424242422,0.28125,0.2424242424242422,0.3666666666666667,0.28125,0.1232876712328767,0.1549295774647887,0.0933333333333332,0.0789473684210526,0.1549295774647887,0.28125,0.2058823529411764,0.2424242424242422,0.2058823529411764
FWNF-L^A07,16.0,0.3626589045978377,3.326061580742643e-07,0.0971853980600672,0.2867885309042,-0.8406867845993756,0.5624716053537875,-0.4921827028035549,1.0,0.6968901718934523,-2.3265970506803237e-07,2.2645199922878653e-12,2.573762622834181e-07,0.086182568110279,4.0,0.0260030262110832,0.7618712131300353,0.6527596337156608,0.2088820826952526,1.4249897594411622,-0.002614839212531,0.0,-0.0555555555555554,-0.0555555555555554,0.0625,0.0,0.0,-0.15,-0.0555555555555554,0.0,-0.15,-0.2272727272727271,-0.2608695652173912,-0.4333333333333332,-0.4516129032258064,-0.4516129032258064,-0.5,-0.5,-0.2916666666666666,-0.2916666666666666,-0.3461538461538461,-0.15,0.2142857142857142,0.3076923076923077,0.3076923076923077,0.5454545454545456,0.4166666666666667,0.4166666666666667,0.3076923076923077,0.1333333333333335,-0.2272727272727271,-0.3928571428571429,-0.5405405405405406,-0.6136363636363635,-0.5952380952380951,-0.6599999999999999,-0.6136363636363635,-0.5526315789473684,-0.5853658536585366,-0.5142857142857142,-0.5641025641025641,-0.7068965517241379,-0.7301587301587301,-0.7638888888888888,-0.6599999999999999,-0.7166666666666666,-0.7638888888888888,-0.8,-0.839622641509434,-0.8650793650793651
FWOI-L^F12,6.0,0.8061884669479606,7.373607014085496e-07,0.2154520941378357,0.0953122566578414,0.056360201511335,0.0914984409230608,0.2495415462127503,1.0,0.1982928430728824,3.797912653830338e-08,2.1434055708802864e-08,1.7611809848985578e-06,1.1871550426492723,5.0,1.6552796076320695,-0.4370530877573131,0.9014084507042254,-0.0985915492957746,0.6821759486686416,0.2760625501202178,0.0909090909090908,0.0065359477124182,-0.0434782608695653,0.0405405405405405,0.1492537313432835,0.0694444444444444,0.1323529411764705,0.0694444444444444,0.1,0.0620689655172415,0.1079136690647482,0.2319999999999999,0.2419354838709677,0.3628318584070797,0.1492537313432835,0.1159420289855073,0.0476190476190476,0.0921985815602837,0.2125984251968504,0.2319999999999999,0.375,0.8117647058823529,0.7303370786516854,0.6923076923076923,0.6041666666666667,0.4807692307692308,0.5247524752475248,0.8333333333333335,0.1578947368421053,0.4128440366972477,-0.0666666666666665,-0.1808510638297872,-0.2487804878048779,-0.2769953051643192,-0.1444444444444445,-0.2299999999999999,-0.2376237623762376,-0.2450980392156863,-0.3155555555555556,-0.2735849056603774,-0.4480286738351254,-0.4950819672131147,-0.4866666666666667,-0.5016181229773462,-0.4832214765100671,-0.4166666666666666,-0.3502109704641351,-0.4099616858237547,-0.3864541832669321
FWON-L^G09,16.0,0.0884226703717933,1.896647694092503e-07,0.0554188359582122,0.0532619671135264,0.2039630637963456,1.149487864303098,-0.005309000151269,1.0,-0.1911199230954097,1.2622716585507558e-08,5.117138859517354e-10,3.797099108584656e-07,0.3114326029485703,3.0,0.1424180111869469,-0.1833402822868518,-0.1302181338654207,0.0635732979600617,2.579613158274068,-0.064399092970521,0.0478873239436621,0.056547619047619,0.1234177215189873,0.1378205128205127,0.1525974025974026,0.2074829931972788,0.1833333333333333,0.1305732484076431,0.0889570552147238,0.1024844720496893,0.0725075528700904,0.1093749999999997,0.1794019933554818,0.2412587412587412,0.1269841269841269,0.1639344262295081,0.1378205128205127,0.1993243243243243,0.2157534246575341,0.2157534246575341,0.2769784172661871,0.3345864661654134,0.4669421487603304,0.4031620553359685,0.4257028112449796,0.4791666666666667,0.5502183406113537,0.599099099099099,0.4199999999999999,0.5106382978723403,0.4978902953586497,0.4087301587301586,0.3653846153846152,-0.3425925925925926,-0.3238095238095239,-0.3011811023622047,-0.2634854771784233,-0.2526315789473684,-0.1705607476635514,-0.2093541202672606,-0.2842741935483871,-0.2695473251028807,-0.2093541202672606,-0.2316017316017317,-0.1507177033492822,-0.1383495145631068,-0.1035353535353535,-0.2282608695652174,-0.1705607476635514
FWPG-L,7.0,0.0713851392435851,3.581486703117092e-06,1.046487572282278,0.0006810442678774,0.3148981211960836,0.3252599623986214,0.0342584974243914,1.0,0.1415949252378794,6.880093527718487e-07,2.8939827220205004e-09,2.672433023163379e-06,-0.0100052659294365,3.0,0.0940956396357002,-0.3552740625517971,0.0261772143099208,-0.0375170532060027,0.5328990629315091,0.0162038396054714,0.008,0.0162601626016261,0.0416666666666667,0.0775862068965518,0.1363636363636362,0.1261261261261259,0.1363636363636362,0.1363636363636362,0.1261261261261259,0.1261261261261259,0.1261261261261259,0.1160714285714283,0.1363636363636362,0.2254901960784314,0.2019230769230768,0.2019230769230768,0.2019230769230768,0.1574074074074074,0.1792452830188677,0.25,0.2626262626262625,0.2626262626262625,0.2626262626262625,0.2019230769230768,0.2019230769230768,0.2019230769230768,0.2019230769230768,0.2019230769230768,0.2019230769230768,0.1574074074074074,0.1363636363636362,0.1160714285714283,0.0775862068965518,0.0775862068965518,0.0775862068965518,0.0504201680672269,0.0504201680672269,0.0504201680672269,0.1363636363636362,0.1363636363636362,0.1160714285714283,0.1160714285714283,0.1160714285714283,0.1160714285714283,0.0964912280701755,0.1061946902654868,0.1061946902654868,0.0964912280701755,0.146788990825688
FWQO-L^K18,16.0,0.0042752643958294,4.737756598862029e-07,0.1384342261243729,0.0085742901785865,0.2542972369777731,0.508886293299512,0.0158839686214436,1.0,0.1410118865429943,7.018821022618514e-08,9.782099483494544e-09,2.9862875739197144e-07,-0.1561514253980008,3.0,1.0208829659240648,-0.4368566332519887,-0.0141692959713384,0.0548691350695242,0.578029260269861,0.3002350455655179,-0.0129151291512915,0.0423076923076921,-0.0198915009041591,-0.0234234234234234,0.0423076923076921,0.0304182509505703,-0.0407079646017699,-0.0055045871559633,-0.0127504553734062,0.0343511450381679,0.0524271844660193,0.1338912133891212,0.1630901287553647,0.1991150442477878,0.1531914893617021,0.2693208430913349,0.175704989154013,0.2752941176470589,0.2546296296296295,0.3415841584158416,0.4414893617021278,0.6035502958579881,0.5055555555555555,0.5530085959885385,0.4728260869565217,0.3969072164948453,0.4849315068493152,0.4414893617021278,0.5619596541786742,0.4569892473118278,0.4569892473118278,0.4414893617021278,0.3897435897435897,0.2783018867924527,0.5847953216374269,0.6035502958579881,0.5224719101123596,0.5485714285714285,0.8187919463087248,1.1507936507936507,0.7712418300653594,0.7597402597402596,0.9496402877697844,0.794701986754967,0.5664739884393064,0.5310734463276836,0.6832298136645962,0.6728395061728394,0.59882005899705
FWQS-L,15.0,-0.0644934886119547,4.599724959235855e-07,0.1344010296497129,0.0804371948331986,0.0480032908077168,1.2103015797393752,-0.0217306077875534,1.0,-0.0222186038825323,-2.6466218179710537e-08,3.58469337821066e-08,1.494412445231631e-06,-0.0759342497640304,4.0,0.2924969533779235,-0.0453044383064266,-0.2647789286792114,-0.0383589918764649,1.4249897594411622,-0.0962375883280065,0.0654205607476634,0.0918367346938775,0.0974358974358975,0.1382978723404255,0.0918367346938775,0.1145833333333334,0.009433962264151,0.0239234449760767,0.0388349514563106,0.0388349514563106,-0.0360360360360361,-0.0446428571428572,-0.130081300813008,0.014218009478673,-0.0046511627906975,0.1030927835051547,0.0594059405940594,0.0439024390243905,0.0541871921182268,-0.0092592592592593,0.1145833333333334,0.2441860465116279,0.3544303797468355,0.2891566265060241,0.2891566265060241,0.1888888888888888,0.3544303797468355,0.2298850574712645,0.2738095238095239,0.2298850574712645,0.1505376344086022,0.0388349514563106,0.0594059405940594,0.1030927835051547,0.1030927835051547,0.1030927835051547,0.2969696969696971,0.3048780487804878,0.3896103896103897,0.507042253521127,0.2441860465116279,0.2891566265060241,0.3806451612903225,0.3986928104575165,0.329192546583851,0.3209876543209877,0.1263157894736843,0.1758241758241758,0.2298850574712645
FWQW-L^F07,16.0,-0.2193119624706801,-8.571659820423357e-06,-2.504584330327784,0.1978188969339412,-0.0529337627783223,3.050626217464007,0.1046606233890169,1.0,0.3062314540059347,-1.982269354200585e-06,4.357493347675154e-07,2.022382073941776e-05,-0.0589834194074478,3.0,0.0686915933691953,0.2334841135848797,0.3466561736737126,-0.1735955324328193,1.4249897594411622,-0.214635931211104,-0.1666666666666666,0.1999999999999999,0.5,0.0,0.1999999999999999,-0.142857142857143,-0.25,-0.4,-0.3333333333333333,-0.4,-0.5,-0.5,-0.4545454545454546,-0.5,-0.6842105263157895,-0.7,-0.75,-0.8064516129032258,-0.6842105263157895,-0.7,-0.4545454545454546,-0.4,-0.5,-0.7272727272727273,-0.6842105263157895,-0.8,-0.6470588235294118,-0.92,-0.9562043795620438,-0.9586206896551724,-0.9594594594594594,-0.9605263157894736,-0.9727272727272728,-0.9757085020242916,-0.9728506787330315,-0.9770992366412212,-0.976,-0.975,-0.9679144385026738,-0.961783439490446,-0.9761904761904762,-0.975609756097561,-0.9784172661870504,-0.9791666666666666,-0.9813664596273292,-0.9781818181818182,-0.9789473684210528,-0.9739130434782608,-0.9701492537313432
FWSD-L^I15,16.0,-0.0897307451471508,2.1854633525583545e-06,0.6385784529480935,0.0064978789307117,0.160931977205511,1.6315309100312805,0.1432615745609619,1.0,-0.0002402979694822,1.300089363677906e-07,7.0904866239005e-11,1.6325970676003764e-06,-0.1871322087092977,5.0,0.0050927279011264,-0.0446728762072629,-0.1396182313985197,-0.1396182313985197,0.597344192088972,-0.0308781591110236,-0.0799999999999999,-0.1071428571428572,-0.1071428571428572,-0.2537313432835821,-0.2957746478873239,-0.3243243243243243,-0.3243243243243243,-0.3243243243243243,-0.3243243243243243,-0.3421052631578947,-0.375,-0.3333333333333333,-0.375,-0.3333333333333333,-0.3421052631578947,-0.3055555555555556,-0.3421052631578947,-0.375,-0.2857142857142857,-0.2424242424242424,-0.0909090909090909,-0.1666666666666666,-0.1666666666666666,-0.0740740740740741,-0.0909090909090909,-0.0384615384615385,0.0,0.1363636363636364,-0.0384615384615385,0.0,-0.0384615384615385,-0.1666666666666666,-0.1666666666666666,-0.1071428571428572,-0.0196078431372549,-0.0740740740740741,-0.0909090909090909,-0.0384615384615385,-0.0566037735849057,-0.1935483870967741,-0.2647058823529412,-0.3243243243243243,-0.358974358974359,-0.375,-0.375,-0.3055555555555556,-0.4252873563218391,-0.4897959183673469,-0.504950495049505
FWWR-L^D07,15.0,-0.0106340288924559,5.933168445604636e-07,0.1733633978643202,0.047585659853539,0.1207345065034429,0.5382748693993791,0.0008410194478718,1.0,0.0113403617704761,6.803494653245079e-08,1.2212469697240072e-06,1.1452992021776202e-06,-0.0203397165422481,5.0,5.28759252585953,-0.100644269602517,0.0439687992676197,0.0992263642914028,0.6580543897475084,-0.0917152942871552,0.0521091811414391,0.0254452926208652,-0.0902934537246048,-0.058411214953271,-0.0098280098280097,0.0228426395939087,0.0254452926208652,0.0100250626566416,0.0522193211488251,0.0522193211488251,0.0689655172413794,0.1194444444444444,0.0833333333333332,0.1132596685082873,0.1320224719101124,0.1256983240223463,0.1041095890410959,0.1320224719101124,0.1071428571428572,0.0951086956521738,0.0494791666666667,0.0494791666666667,0.0862533692722373,0.1749271137026238,0.1132596685082873,0.199404761904762,0.1288515406162467,0.1481481481481483,0.0862533692722373,0.2212121212121214,0.1923076923076925,0.0049875311720699,-0.0073891625615761,0.1194444444444444,-0.0335731414868104,-0.0735632183908044,0.0605263157894737,0.0333333333333334,0.0280612244897959,0.0413436692506459,-0.1758691206543966,-0.1707818930041152,-0.2309160305343511,-0.197211155378486,-0.0882352941176469,-0.1407249466950959,-0.1586638830897703,-0.1333333333333333,-0.2381852551984876
FWWS-L,16.0,0.1039770297513593,2.234391944071902e-07,0.0652875075326626,0.0023643999011892,0.1813510060235043,1.2618636452068457,-0.0147005878200353,1.0,0.1662618083670715,5.790234620167814e-08,9.542627254065215e-07,4.774390377138595e-07,0.0770801131558224,4.0,5.1733681418643975,0.3386782913230094,0.197870728361647,0.2605219786977589,0.5074477933263349,0.0770228416569595,0.0344036697247704,0.0582524271844659,0.0393325387365912,0.1136653895274586,0.1720430107526882,0.2178770949720672,0.2995529061102833,0.2729927007299271,0.2785923753665689,0.2785923753665689,0.2368794326241137,0.3561430793157079,0.2956909361069837,0.3212121212121213,0.4110032362459548,0.4318555008210181,0.3540372670807454,0.4155844155844157,0.4064516129032258,0.3333333333333335,0.3561430793157079,0.3415384615384615,0.3885350318471339,0.4365733113673806,0.2823529411764707,0.4248366013071896,0.360374414976599,0.2937685459940653,0.2937685459940653,0.3974358974358976,0.3212121212121213,0.2528735632183909,0.291851851851852,0.2823529411764707,0.3710691823899372,0.401929260450161,0.4295081967213117,0.3819334389857372,0.3152337858220213,0.3540372670807454,0.3152337858220213,0.2937685459940653,0.3132530120481929,0.3667711598746082,0.4905982905982908,0.4557595993322203,0.379746835443038,0.485519591141397,0.4064516129032258
FWWW-L^I11,8.0,-0.0911515856461417,1.1490879789023661e-07,0.0335756178665609,0.1622726620963335,0.2269197584124244,2.1344192271259725,-0.008111956385572,1.0,-0.0466039707419017,3.896937175272519e-08,2.8808097176647315e-09,3.967999526444774e-07,-0.1032851155874003,4.0,0.2124126955140625,0.0849395408340205,0.0053707252734281,0.0849395408340205,0.5772722512594318,-0.1774504461748477,0.0845528455284552,0.156015037593985,0.1346863468634687,0.1669829222011387,0.3029661016949154,0.2759336099585061,0.2058823529411766,0.2035225048923679,0.2424242424242424,0.0904255319148936,0.0182119205298014,0.1061151079136693,0.1263736263736263,0.1263736263736263,0.0640138408304498,0.1181818181818181,0.0640138408304498,0.1263736263736263,0.0865724381625441,0.217821782178218,0.2654320987654321,0.3029661016949154,0.3977272727272727,0.2680412371134022,0.156015037593985,0.0640138408304498,0.1181818181818181,0.162570888468809,0.18042226487524,0.1872586872586874,0.1061151079136693,0.0640138408304498,0.2130177514792899,0.2324649298597194,0.2106299212598426,0.3311688311688312,0.3197424892703864,0.413793103448276,0.5260545905707197,0.6895604395604396,0.3666666666666667,0.3789237668161436,0.4236111111111111,0.4369158878504673,0.653225806451613,0.9967532467532468,0.680327868852459,0.8088235294117649,0.8413173652694612
FWXD-L^G16,16.0,0.1006493506493506,7.092819889404695e-07,0.2072476734379182,0.0049164208456243,0.1537290715372907,2.0059898145625503,-0.001259944117694,1.0,0.0193548387096774,7.968199559299578e-08,4.693945692367052e-09,1.5723165609265786e-06,0.1418092909535451,5.0,0.0595918173376918,-0.1621843421171593,0.1033199244957545,0.0248075278015397,0.5218272358516932,-0.0798557444616168,0.0783699059561129,-0.039156626506024,0.1232394366197182,0.1433691756272401,0.1312056737588653,0.1312056737588653,0.0924657534246575,0.0924657534246575,0.0031446540880502,0.0159235668789807,-0.0333333333333333,-0.0562130177514792,0.0031446540880502,0.0668896321070233,0.042483660130719,-0.0362537764350453,-0.0672514619883041,-0.0562130177514792,0.0094936708860757,0.0562913907284767,0.1902985074626864,0.3869565217391304,0.4115044247787611,0.45662100456621,0.3181818181818181,0.1642335766423357,0.1814814814814813,0.0323624595469256,-0.1378378378378378,-0.1331521739130435,-0.1039325842696629,-0.0988700564971751,-0.050595238095238,-0.0617647058823529,-0.0303951367781155,0.0031446540880502,-0.039156626506024,-0.1039325842696629,0.1076388888888888,0.1858736059479553,0.2175572519083968,0.4700460829493087,0.4434389140271493,0.3073770491803278,0.2862903225806452,0.2862903225806452,0.1814814814814813,0.1352313167259786,0.1076388888888888
FXXB-L^J21,7.0,-0.1804779040080709,1.0721165328962484e-07,0.0313265613058903,0.112422042538984,-0.0094386447552626,2.178144227641718,0.0009524103177862,1.0,-0.5247965210132299,-1.3076755176811625e-07,2.8930614391098533e-08,1.6648057001146987e-06,-0.1500095644861076,2.0,0.1661869865438535,0.0483048547981586,0.0764911461259343,-0.0361160732033193,1.4249897594411622,-0.1250506081850668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYTG-L,18.0,0.0872277530895646,5.589151601785782e-07,0.1633114450984793,0.1711161711520929,0.4702498820186532,1.7172573102862132,0.0260787954647379,1.0,0.2528421099518382,1.756909808063854e-07,6.164074843732301e-05,5.309115940962134e-07,-0.0773011424725509,3.0,20.63796356196775,0.0543261924556884,0.2167508447007994,0.3556377679080237,0.2915193774302911,0.0065892234541336,0.0125599232981783,0.0220480156785889,-0.0282306903941116,-0.0478364067920394,0.020847606929627,0.0396730462519936,0.0332871012482662,0.0457188690595549,0.0100716637613789,0.0570588831458396,0.0627674750356632,0.0348248834209741,0.0190522716170005,-0.0199210674685209,-0.042152631095601,0.0198494182067077,-0.116550906318821,-0.0631456031617713,0.153250773993808,0.2298078056832919,0.3577193439208541,0.3849422387465142,0.3912231559290382,0.4427998340019365,0.4171195652173913,0.3689460559128494,0.3768976897689768,0.3814569536423839,0.0324688180558305,0.0358526169430926,0.0184552289815447,-0.0265073735299607,-0.02623471197834,1.5538687561214497,1.5181071945919844,1.510228640192539,1.5836016844191234,1.5229801644895984,1.5964650236494893,1.6245596376446905,0.8819920606279321,0.7660006772773449,0.8605066000713519,0.7103968514266974,0.6373626373626373,0.8443854995579134,0.9325551232166018,0.6435549952726125,1.1792728792310907
FYTJ-L,18.0,0.1711769574810926,1.6027832833453908e-05,4.683230530000098,0.2386028878801033,0.0964116108675509,1.187215284510852,-0.0044141339572465,1.0,0.1702601617758491,2.128369870192918e-06,2.587207819282569e-05,5.203070412938536e-05,0.1634332761783143,4.0,0.2663410257135918,-0.1312975196576253,0.1268649098669526,0.2219106735755774,0.7239825730465274,0.0101148046695539,0.0774456521739128,0.0855457227138642,0.0574712643678161,0.065123010130246,0.2125205930807248,0.295774647887324,0.407265774378585,0.4545454545454548,0.4126679462571978,0.2538330494037479,0.3166368515205726,0.273356401384083,0.5593220338983051,0.3479853479853481,0.5206611570247934,0.7523809523809524,0.5333333333333334,0.7523809523809524,0.8920308483290489,0.9891891891891892,1.1149425287356325,1.3144654088050314,1.152046783625731,1.190476190476191,0.7951219512195125,0.6576576576576576,0.9166666666666669,1.1028571428571428,0.7399527186761228,0.835411471321696,1.0275482093663912,0.51440329218107,0.2667814113597246,0.4690618762475051,0.8632911392405063,1.8091603053435112,1.6861313868613137,1.6570397111913358,2.360730593607306,2.935828877005348,2.455399061032864,2.7551020408163267,2.3004484304932737,1.9918699186991875,2.8736842105263163,3.5432098765432096,3.088888888888889,3.9395973154362416,3.842105263157895
FYUQ-L^K10,5.0,-0.0588919587029227,1.547935458289338e-07,0.0452296868332643,0.19265057621222,0.0422007149707908,0.9887378713889124,-0.034875864280102,1.0,0.0390879478827362,-1.2939899337841905e-08,1.3187177184670794e-08,8.918825618607532e-07,-0.0740554156171285,4.0,0.4134733974990595,0.188177328674707,0.0281014147958998,-0.0344606507453117,1.4249897594411622,-0.1297475466327062,0.0412698412698413,0.1170212765957448,0.1623616236162361,0.1371841155234656,0.125,0.0570469798657717,0.125,0.003184713375796,-0.0396341463414633,0.0327868852459016,0.0,0.0128617363344052,-0.0454545454545454,-0.009433962264151,0.0787671232876712,0.0570469798657717,-0.0125391849529781,-0.0512048192771084,0.0327868852459016,0.4125560538116593,0.4858490566037734,0.8103448275862069,0.4449541284403668,0.3938053097345133,0.2209302325581394,0.1496350364963503,-0.1298342541436464,0.3125,-0.0156250000000001,0.1052631578947367,-0.1201117318435754,-0.1964285714285714,-0.25,-0.4177449168207024,-0.4123134328358209,-0.4220183486238532,-0.4188191881918819,-0.4434628975265018,-0.3918918918918919,-0.3823529411764705,-0.4550173010380623,-0.4144981412639406,-0.3597560975609756,-0.4067796610169492,-0.2984409799554566,-0.3464730290456432,-0.3823529411764705,-0.3558282208588956,-0.37
FYUT-L,16.0,0.0818100590722252,2.884874491747664e-07,0.0842941927044027,0.0575381798541004,0.2584438401175361,0.6543908624586717,-0.0010186742655634,1.0,0.0229704071410708,4.9934914746777065e-08,1.7180456634073683e-08,2.342842528706432e-07,0.1642234940077495,3.0,1.6973998785322184,0.0208501696971643,-0.0089635489711065,0.2270743916694179,0.6110199035578769,0.052015590422843,-0.0198019801980198,0.0306122448979591,0.086021505376344,0.2317073170731707,0.2242424242424243,0.188235294117647,0.0918918918918918,0.1542857142857143,0.1676300578034681,0.1098901098901099,0.0520833333333334,0.0412371134020619,0.1477272727272727,0.086021505376344,0.0687830687830688,0.2242424242424243,0.1952662721893492,0.086021505376344,0.2784810126582278,0.2095808383233532,0.4852941176470586,0.6833333333333333,0.4744525547445255,0.565891472868217,0.518796992481203,0.2392638036809817,0.4027777777777779,0.8035714285714284,0.578125,0.6031746031746033,0.2392638036809817,0.1477272727272727,0.0253807106598984,-0.1061946902654866,-0.0471698113207547,-0.1788617886178861,-0.1140350877192981,-0.1440677966101694,-0.0380952380952381,0.3032258064516129,-0.0194174757281553,-0.1755102040816327,-0.2462686567164179,-0.3010380622837371,-0.3152542372881356,-0.1721311475409835,-0.3034482758620689,-0.4495912806539509,-0.3420195439739413
FZAM-L^C06,16.0,0.1727062215338373,6.473792197891271e-07,0.1891600791016449,0.0442316188308236,0.1473951960847447,3.711955555376424,-0.0003638951844478,1.0,0.127671789690035,1.0968456745713175e-07,9.423733798883775e-08,1.1169111707304271e-06,0.2004945409200728,4.0,0.2029145663863442,-0.200850430647624,0.0388932367351795,0.2149777881057722,0.5257804999001782,0.0242538517383234,0.0231660231660231,0.153674832962138,0.1359649122807018,0.2018561484918795,0.1853546910755148,0.1163793103448276,-0.0353817504655493,-0.0299625468164794,-0.0928196147110332,-0.113013698630137,-0.1466227347611203,-0.0477941176470589,0.0997876857749469,0.1511111111111109,0.097457627118644,0.0339321357285429,0.0,0.0507099391480729,0.2392344497607654,0.2821782178217822,0.4309392265193368,0.5792682926829269,0.5744680851063828,0.5602409638554218,0.6392405063291138,0.377659574468085,0.6392405063291138,0.6602564102564101,0.4971098265895952,0.5508982035928143,0.3350515463917525,0.1880733944954127,0.2572815533980581,0.2982456140350875,0.3419689119170983,0.4076086956521738,0.6289308176100628,0.6928104575163399,0.6818181818181817,0.6818181818181817,0.377659574468085,0.4591549295774648,0.5508982035928143,0.5696969696969696,0.7382550335570468,0.6983606557377049,0.4885057471264367,0.8111888111888113,1.1856540084388183
FZAP-L,16.0,-0.0496440971167207,2.81914874212003e-07,0.0823737282195174,0.1482511520442657,0.0788321456348995,1.026913727756235,0.0006122816477389,1.0,0.0840746412164808,3.3358153347821784e-08,6.93476115013996e-08,8.042925723874914e-07,-0.0890300249114986,2.0,0.7221746641217207,0.1275925226300711,0.0344029070758817,0.0431527987851428,0.8058761941527418,-0.0353620539238061,0.0333333333333334,0.0714285714285714,0.0909090909090908,0.1320754716981131,0.1594202898550725,0.1999999999999999,0.0859728506787329,0.188118811881188,0.1162790697674418,0.0909090909090908,0.1650485436893203,0.2972972972972971,0.3953488372093023,0.3636363636363635,0.3559322033898304,0.3714285714285714,0.411764705882353,0.5789473684210527,0.4634146341463414,0.3636363636363635,0.5789473684210527,1.0689655172413794,0.9047619047619048,0.7391304347826089,0.5686274509803921,0.3333333333333332,0.6438356164383561,0.8181818181818181,0.3559322033898304,0.4999999999999998,0.2244897959183673,0.0212765957446807,-0.0909090909090909,-0.2156862745098039,-0.2405063291139241,-0.36,-0.3424657534246575,-0.3766233766233766,-0.3424657534246575,-0.1864406779661017,-0.320113314447592,-0.3717277486910995,-0.3969849246231156,-0.4606741573033708,-0.3924050632911393,-0.4947368421052631,-0.5384615384615385,-0.5789473684210527,-0.5488721804511278
